API_Number,Entity_Name,Well_Name,Well_Number,State,County,Section,Township,Range,PBH_Section,PBH_Township,PBH_Range,Formation_Name,Formation_Depth,Total_Depth,Measured_Total_Depth,True_Vertical_Depth,Well_Type,Well_Status,Permit_Type,Well_Class,Surf_Long_X,Surf_Lat_Y,Proposed_Bottom_Hole_Long_X,Proposed_Bottom_Hole_Lat_Y
35051249920000,CAMINO NATURAL RESOURCES LLC,BENNETT 0607,22-27-34-1MXH,OK,GRADY,22.0,06N,07W,34.0,06N,07W,MISSISSIPPIAN,16842.0,27572.0,27572.0,17100.0,,,ITD,O&G,-97.91885355,34.97900997,-97.91850333,34.94982524
35051251930002,CAMINO NATURAL RESOURCES LLC,WILL ROGERS 1007,15-22-27-4MXH,OK,GRADY,15.0,10N,07W,27.0,10N,07W,WOODFORD,11300.0,22167.0,22167.0,11500.0,NT,AC,ITD,O&G,-97.9329454,35.33535629,-97.9331266,35.30553822
35051251930002,CAMINO NATURAL RESOURCES LLC,WILL ROGERS 1007,15-22-27-4MXH,OK,GRADY,15.0,10N,07W,27.0,10N,07W,MISSISSIPPI LM,11050.0,22167.0,22167.0,11500.0,NT,AC,ITD,O&G,-97.9329454,35.33535629,-97.9331266,35.30553822
35051251930002,CAMINO NATURAL RESOURCES LLC,WILL ROGERS 1007,15-22-27-4MXH,OK,GRADY,15.0,10N,07W,27.0,10N,07W,MISSISSIPPIAN,11000.0,22167.0,22167.0,11500.0,NT,AC,ITD,O&G,-97.9329454,35.33535629,-97.9331266,35.30553822
35051251950002,CAMINO NATURAL RESOURCES LLC,CHUCK NORRIS 1007,15-10-5MXH,OK,GRADY,15.0,10N,07W,10.0,10N,07W,WOODFORD,11200.0,21262.0,21262.0,11300.0,NT,AC,ITD,O&G,-97.93304598,35.3353565,-97.92998297,35.36250381
35051251950002,CAMINO NATURAL RESOURCES LLC,CHUCK NORRIS 1007,15-10-5MXH,OK,GRADY,15.0,10N,07W,10.0,10N,07W,MISSISSIPPI LM,11000.0,21262.0,21262.0,11300.0,NT,AC,ITD,O&G,-97.93304598,35.3353565,-97.92998297,35.36250381
35051252090000,CONTINENTAL RESOURCES INC,BEARDEN,2-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,HUNTON,15300.0,30024.0,30024.0,16651.0,NT,AC,ITD,O&G,-97.676978,34.707965,-97.684358,34.667186
35051252090000,CONTINENTAL RESOURCES INC,BEARDEN,2-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,WOODFORD,15045.0,30024.0,30024.0,16651.0,NT,AC,ITD,O&G,-97.676978,34.707965,-97.684358,34.667186
35051252090000,CONTINENTAL RESOURCES INC,BEARDEN,2-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,SYCAMORE,14803.0,30024.0,30024.0,16651.0,NT,AC,ITD,O&G,-97.676978,34.707965,-97.684358,34.667186
35051252090000,CONTINENTAL RESOURCES INC,BEARDEN,2-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN DP,14733.0,30024.0,30024.0,16651.0,NT,AC,ITD,O&G,-97.676978,34.707965,-97.684358,34.667186
35051252090000,CONTINENTAL RESOURCES INC,BEARDEN,2-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN,12105.0,30024.0,30024.0,16651.0,NT,AC,ITD,O&G,-97.676978,34.707965,-97.684358,34.667186
35051252100000,CONTINENTAL RESOURCES INC,BEARDEN,3-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,HUNTON,15260.0,29984.0,29984.0,16611.0,NT,AC,ITD,O&G,-97.676974,34.70802,-97.680866,34.667181
35051252100000,CONTINENTAL RESOURCES INC,BEARDEN,3-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,WOODFORD,15005.0,29984.0,29984.0,16611.0,NT,AC,ITD,O&G,-97.676974,34.70802,-97.680866,34.667181
35051252100000,CONTINENTAL RESOURCES INC,BEARDEN,3-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,SYCAMORE,14763.0,29984.0,29984.0,16611.0,NT,AC,ITD,O&G,-97.676974,34.70802,-97.680866,34.667181
35051252100000,CONTINENTAL RESOURCES INC,BEARDEN,3-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN DP,14693.0,29984.0,29984.0,16611.0,NT,AC,ITD,O&G,-97.676974,34.70802,-97.680866,34.667181
35051252100000,CONTINENTAL RESOURCES INC,BEARDEN,3-25-36-1XHW,OK,GRADY,25.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN,12065.0,29984.0,29984.0,16611.0,NT,AC,ITD,O&G,-97.676974,34.70802,-97.680866,34.667181
35051252110000,CONTINENTAL RESOURCES INC,BEARDEN,4-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,HUNTON,15215.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670557,34.711247,-97.677683,34.667253
35051252110000,CONTINENTAL RESOURCES INC,BEARDEN,4-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,WOODFORD,14960.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670557,34.711247,-97.677683,34.667253
35051252110000,CONTINENTAL RESOURCES INC,BEARDEN,4-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,SYCAMORE,14718.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670557,34.711247,-97.677683,34.667253
35051252110000,CONTINENTAL RESOURCES INC,BEARDEN,4-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN DP,14648.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670557,34.711247,-97.677683,34.667253
35051252110000,CONTINENTAL RESOURCES INC,BEARDEN,4-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN,12020.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670557,34.711247,-97.677683,34.667253
35051252120000,CONTINENTAL RESOURCES INC,BEARDEN,5-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,HUNTON,15105.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670491,34.711247,-97.674116,34.667248
35051252120000,CONTINENTAL RESOURCES INC,BEARDEN,5-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,WOODFORD,14850.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670491,34.711247,-97.674116,34.667248
35051252120000,CONTINENTAL RESOURCES INC,BEARDEN,5-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,SYCAMORE,14608.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670491,34.711247,-97.674116,34.667248
35051252120000,CONTINENTAL RESOURCES INC,BEARDEN,5-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN DP,14538.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670491,34.711247,-97.674116,34.667248
35051252120000,CONTINENTAL RESOURCES INC,BEARDEN,5-25-36-1XHW,OK,GRADY,24.0,03N,05W,1.0,02N,05W,MISSISSIPPIAN,11910.0,29934.0,29934.0,16561.0,NT,AC,ITD,O&G,-97.670491,34.711247,-97.674116,34.667248
35051252130000,CONTINENTAL RESOURCES INC,STRAUSS,1-16-28XHW,OK,GRADY,16.0,08N,08W,28.0,08N,08W,HUNTON,15573.0,28745.0,28745.0,16446.0,NT,AC,ITD,O&G,-98.041846,35.166503,-98.039949,35.131616
35051252130000,CONTINENTAL RESOURCES INC,STRAUSS,1-16-28XHW,OK,GRADY,16.0,08N,08W,28.0,08N,08W,WOODFORD,15325.0,28745.0,28745.0,16446.0,NT,AC,ITD,O&G,-98.041846,35.166503,-98.039949,35.131616
35051252130000,CONTINENTAL RESOURCES INC,STRAUSS,1-16-28XHW,OK,GRADY,16.0,08N,08W,28.0,08N,08W,MISSISSIPPIAN,14817.0,28745.0,28745.0,16446.0,NT,AC,ITD,O&G,-98.041846,35.166503,-98.039949,35.131616
35051252130001,CONTINENTAL RESOURCES INC,STRAUSS,1-16-28XHW,OK,GRADY,16.0,08N,08W,28.0,08N,08W,HUNTON,15573.0,28745.0,28745.0,16446.0,,AC,ITD,O&G,-98.042162,35.166485,-98.039949,35.131616
35051252130001,CONTINENTAL RESOURCES INC,STRAUSS,1-16-28XHW,OK,GRADY,16.0,08N,08W,28.0,08N,08W,WOODFORD,15325.0,28745.0,28745.0,16446.0,,AC,ITD,O&G,-98.042162,35.166485,-98.039949,35.131616
35051252130001,CONTINENTAL RESOURCES INC,STRAUSS,1-16-28XHW,OK,GRADY,16.0,08N,08W,28.0,08N,08W,MISSISSIPPIAN,14817.0,28745.0,28745.0,16446.0,,AC,ITD,O&G,-98.042162,35.166485,-98.039949,35.131616
35051252150000,CAMINO NATURAL RESOURCES LLC,BENNETT 0607,22-27-34-2WXH,OK,GRADY,22.0,06N,07W,34.0,06N,07W,WOODFORD,17084.0,27765.0,27765.0,17413.0,,,ITD,O&G,-97.91885397,34.97892274,-97.92224077,34.94982537
35051252150000,CAMINO NATURAL RESOURCES LLC,BENNETT 0607,22-27-34-2WXH,OK,GRADY,22.0,06N,07W,34.0,06N,07W,MISSISSIPPIAN,16880.0,27765.0,27765.0,17413.0,,,ITD,O&G,-97.91885397,34.97892274,-97.92224077,34.94982537
35051252160000,CAMINO NATURAL RESOURCES LLC,GRANT 0607,24-25-2WXH,OK,GRADY,24.0,06N,07W,25.0,06N,07W,WOODFORD,16429.0,24752.0,24752.0,16649.0,,AC,ITD,O&G,-97.89315646,34.97925166,-97.88829239,34.95710936
35051252160000,CAMINO NATURAL RESOURCES LLC,GRANT 0607,24-25-2WXH,OK,GRADY,24.0,06N,07W,25.0,06N,07W,MISSISSIPPIAN,16209.0,24752.0,24752.0,16649.0,,AC,ITD,O&G,-97.89315646,34.97925166,-97.88829239,34.95710936
35051252170000,CAMINO NATURAL RESOURCES LLC,GRANT 0607,24-25-3MXH,OK,GRADY,24.0,06N,07W,25.0,06N,07W,WOODFORD,16439.0,24413.0,24413.0,16500.0,,AC,ITD,O&G,-97.89360051,34.97935556,-97.89207867,34.95710208
35051252170000,CAMINO NATURAL RESOURCES LLC,GRANT 0607,24-25-3MXH,OK,GRADY,24.0,06N,07W,25.0,06N,07W,MISSISSIPPIAN,16219.0,24413.0,24413.0,16500.0,,AC,ITD,O&G,-97.89360051,34.97935556,-97.89207867,34.95710208
35051252180000,CAMINO NATURAL RESOURCES LLC,GRANT 0607,24-25-4WXH,OK,GRADY,24.0,06N,07W,25.0,06N,07W,WOODFORD,16436.0,24700.0,24700.0,16768.0,,AC,ITD,O&G,-97.89392597,34.97934026,-97.89588316,34.95709463
35051252180000,CAMINO NATURAL RESOURCES LLC,GRANT 0607,24-25-4WXH,OK,GRADY,24.0,06N,07W,25.0,06N,07W,MISSISSIPPIAN,16216.0,24700.0,24700.0,16768.0,,AC,ITD,O&G,-97.89392597,34.97934026,-97.89588316,34.95709463
35051252190000,WARWICK-JUPITER LLC,HAYES 0708 13-12,1WHX,OK,GRADY,24.0,07N,08W,12.0,07N,08W,WOODFORD,16050.0,26150.0,26150.0,16050.0,,AC,ITD,O&G,-97.99688828,35.07120277,-98.00233557,35.101579
35051252200000,WARWICK-JUPITER LLC,HAYES 0708 13-12,2WHX,OK,GRADY,24.0,07N,08W,12.0,07N,08W,WOODFORD,16050.0,26150.0,26150.0,16050.0,,AC,ITD,O&G,-97.99682509,35.07118486,-97.9936097,35.10173005
35053234740000,UNION VALLEY PETROLEUM CORP,HAZEL MAY,1-32,OK,GRANT,32.0,29N,05W,32.0,29N,05W,MISSISSIPPI SOLID,4800.0,5300.0,0.0,0.0,NT,PA,ITD,O&G,-97.75535,36.946587,0.0,0.0
35053234740000,UNION VALLEY PETROLEUM CORP,HAZEL MAY,1-32,OK,GRANT,32.0,29N,05W,32.0,29N,05W,MISSISSIPPI CHAT,4750.0,5300.0,0.0,0.0,NT,PA,ITD,O&G,-97.75535,36.946587,0.0,0.0
35053234740000,UNION VALLEY PETROLEUM CORP,HAZEL MAY,1-32,OK,GRANT,32.0,29N,05W,32.0,29N,05W,CHEROKEE GP,4500.0,5300.0,0.0,0.0,NT,PA,ITD,O&G,-97.75535,36.946587,0.0,0.0
35053234740000,UNION VALLEY PETROLEUM CORP,HAZEL MAY,1-32,OK,GRANT,32.0,29N,05W,32.0,29N,05W,OSWEGO,4300.0,5300.0,0.0,0.0,NT,PA,ITD,O&G,-97.75535,36.946587,0.0,0.0
35053234740000,UNION VALLEY PETROLEUM CORP,HAZEL MAY,1-32,OK,GRANT,32.0,29N,05W,32.0,29N,05W,CLEVELAND,4200.0,5300.0,0.0,0.0,NT,PA,ITD,O&G,-97.75535,36.946587,0.0,0.0
35053234740000,UNION VALLEY PETROLEUM CORP,HAZEL MAY,1-32,OK,GRANT,32.0,29N,05W,32.0,29N,05W,LAYTON,4050.0,5300.0,0.0,0.0,NT,PA,ITD,O&G,-97.75535,36.946587,0.0,0.0
35053234740000,UNION VALLEY PETROLEUM CORP,HAZEL MAY,1-32,OK,GRANT,32.0,29N,05W,32.0,29N,05W,TONKAWA,3500.0,5300.0,0.0,0.0,NT,PA,ITD,O&G,-97.75535,36.946587,0.0,0.0
"35059204720001 10027 ""LATIGO OIL & GAS  INC."" 5815 OKLAHOMA AVE  OK OK 73801 HIERONYMUS D 2 NT ND Surface SH -99.75328  HARPER 2.0 26N 24W IM SE NW NW NE 2590 S 2000 E 0.0 0.0 HARPER 2.0 26N 24W IM SE NW NW  2590 S 2000 E 0 0 0 0 354CSTR CHESTER 6684.0 7000.0       ITD 0.0   RC SH 7000.0 789.0 No  No No 2250.0 140.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-10 00:00:00 G16 2025-06-10 12:27:00 G34 2025-06-12 15:23:00 0.0 262.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17927339  O&G 2025-06-12 14:03:00 2026-12-12 14:03:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618723.0 No No No No WRA 00:00:00 G34 No UC_WellSpot_tc5_4 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35059204720001 10027 ""LATIGO OIL & GAS  INC."" 5815 OKLAHOMA AVE  OK OK 73801 HIERONYMUS D 2 NT ND Surface SH -99.75328  HARPER 2.0 26N 24W IM SE NW NW NE 2590 S 2000 E 0.0 0.0 HARPER 2.0 26N 24W IM SE NW NW  2590 S 2000 E 0 0 0 0 402MRRW MORROW 6628.0 7000.0       ITD 0.0   RC SH 7000.0 789.0 No  No No 2250.0 140.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-10 00:00:00 G16 2025-06-10 12:27:00 G34 2025-06-12 15:23:00 0.0 262.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17927339  O&G 2025-06-12 14:03:00 2026-12-12 14:03:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618723.0 No No No No WRA 00:00:00 G34 No UC_WellSpot_tc5_4 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35059204720001 10027 ""LATIGO OIL & GAS  INC."" 5815 OKLAHOMA AVE  OK OK 73801 HIERONYMUS D 2 NT ND Surface SH -99.75328  HARPER 2.0 26N 24W IM SE NW NW NE 2590 S 2000 E 0.0 0.0 HARPER 2.0 26N 24W IM SE NW NW  2590 S 2000 E 0 0 0 0 404CHRK CHEROKEE 6400.0 7000.0       ITD 0.0   RC SH 7000.0 789.0 No  No No 2250.0 140.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-10 00:00:00 G16 2025-06-10 12:27:00 G34 2025-06-12 15:23:00 0.0 262.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17927339  O&G 2025-06-12 14:03:00 2026-12-12 14:03:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618723.0 No No No No WRA 00:00:00 G34 No UC_WellSpot_tc5_4 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35059204720001 10027 ""LATIGO OIL & GAS  INC."" 5815 OKLAHOMA AVE  OK OK 73801 HIERONYMUS D 2 NT ND Surface SH -99.75328  HARPER 2.0 26N 24W IM SE NW NW NE 2590 S 2000 E 0.0 0.0 HARPER 2.0 26N 24W IM SE NW NW  2590 S 2000 E 0 0 0 0 405LNSG LANSING 5700.0 7000.0       ITD 0.0   RC SH 7000.0 789.0 No  No No 2250.0 140.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-10 00:00:00 G16 2025-06-10 12:27:00 G34 2025-06-12 15:23:00 0.0 262.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17927339  O&G 2025-06-12 14:03:00 2026-12-12 14:03:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618723.0 No No No No WRA 00:00:00 G34 No UC_WellSpot_tc5_4 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35059204720001 10027 ""LATIGO OIL & GAS  INC."" 5815 OKLAHOMA AVE  OK OK 73801 HIERONYMUS D 2 NT ND Surface SH -99.75328  HARPER 2.0 26N 24W IM SE NW NW NE 2590 S 2000 E 0.0 0.0 HARPER 2.0 26N 24W IM SE NW NW  2590 S 2000 E 0 0 0 0 406TNKW TONKAWA 5348.0 7000.0       ITD 0.0   RC SH 7000.0 789.0 No  No No 2250.0 140.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-10 00:00:00 G16 2025-06-10 12:27:00 G34 2025-06-12 15:23:00 0.0 262.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17927339  O&G 2025-06-12 14:03:00 2026-12-12 14:03:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618723.0 No No No No WRA 00:00:00 G34 No UC_WellSpot_tc5_4 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35059224270001 10027 ""LATIGO OIL & GAS  INC."" 2000 POST OAK BLVD STE 100  OK TX 77056-4700 STARBUCK 4-11 GAS AC Surface SH -99.76188056  HARPER 11.0 26N 24W IM SW SW C  660 S 660 W 0.0 0.0 HARPER 11.0 26N 24W IM SW SW C  660 S 660 W 0 0 0 0 354CSTR CHESTER 6900.0 7200.0       ITD 0.0  No RC SH 7200.0 250.0 No  No No 2286.0 130.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-13 07:51:00 G16 2025-06-10 11:24:00 G34 2025-06-13 10:01:00 0.0 261.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17928727  O&G 2025-06-13 07:51:00 2026-12-13 07:51:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618725.0 No No No No WRA 2007-07-25 00:00:00 G34 No UC_WellSpot_tc1_1 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35059224270001 10027 ""LATIGO OIL & GAS  INC."" 2000 POST OAK BLVD STE 100  OK TX 77056-4700 STARBUCK 4-11 GAS AC Surface SH -99.76188056  HARPER 11.0 26N 24W IM SW SW C  660 S 660 W 0.0 0.0 HARPER 11.0 26N 24W IM SW SW C  660 S 660 W 0 0 0 0 402MRRW MORROW 6850.0 7200.0       ITD 0.0  No RC SH 7200.0 250.0 No  No No 2286.0 130.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-13 07:51:00 G16 2025-06-10 11:24:00 G34 2025-06-13 10:01:00 0.0 261.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17928727  O&G 2025-06-13 07:51:00 2026-12-13 07:51:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618725.0 No No No No WRA 2007-07-25 00:00:00 G34 No UC_WellSpot_tc1_1 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35059224270001 10027 ""LATIGO OIL & GAS  INC."" 2000 POST OAK BLVD STE 100  OK TX 77056-4700 STARBUCK 4-11 GAS AC Surface SH -99.76188056  HARPER 11.0 26N 24W IM SW SW C  660 S 660 W 0.0 0.0 HARPER 11.0 26N 24W IM SW SW C  660 S 660 W 0 0 0 0 404OSWG OSWEGO 6160.0 7200.0       ITD 0.0  No RC SH 7200.0 250.0 No  No No 2286.0 130.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-06-13 07:51:00 G16 2025-06-10 11:24:00 G34 2025-06-13 10:01:00 0.0 261.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17928727  O&G 2025-06-13 07:51:00 2026-12-13 07:51:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-06-09 00:00:00 No 2618725.0 No No No No WRA 2007-07-25 00:00:00 G34 No UC_WellSpot_tc1_1 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
35059226410000,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,17.0,27N,21W,HUNTON,7360.0,7500.0,0.0,0.0,NT,AC,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410000,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,17.0,27N,21W,MORROW,5700.0,7500.0,0.0,0.0,NT,AC,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410000,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,17.0,27N,21W,OSWEGO,5420.0,7500.0,0.0,0.0,NT,AC,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410000,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,17.0,27N,21W,LANSING-KANSAS CITY,5280.0,7500.0,0.0,0.0,NT,AC,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410001,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,,,,HUNTON,7360.0,7500.0,0.0,0.0,,,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410001,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,,,,CHESTER,5840.0,7500.0,0.0,0.0,,,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410001,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,,,,MORROW,5700.0,7500.0,0.0,0.0,,,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410001,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,,,,OSWEGO,5420.0,7500.0,0.0,0.0,,,ITD,O&G,-99.48294,36.82515,0.0,0.0
35059226410001,GLB EXPLORATION INC,BUFFALO SOLDIER,1-17,OK,HARPER,17.0,27N,21W,,,,LANSING-KANSAS CITY,5280.0,7500.0,0.0,0.0,,,ITD,O&G,-99.48294,36.82515,0.0,0.0
35061202920001,OXLEY ENERGY LLC,ROSE UNIT,2,OK,,,,,,,,,,2516.0,0.0,0.0,,ND,ITD,,,,0.0,0.0
35063000840000,"D.J.F. SERVICES, INC.",Bob,1-33,OK,,,,,,,,,,3500.0,0.0,0.0,OG,PA,ITD,OG,,,0.0,0.0
35063000850000,CALYX ENERGY III LLC,Pocahontas,2-15-3CH,OK,,,,,,,,,,4300.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35063001060000,CALYX ENERGY III LLC,Pocahontas,3-16-4CH,OK,,,,,,,,,,4305.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
"35063249740000 19836 ""D.J.F. SERVICES  INC."" 3230 NS 3715  OK OK 74848-0150 LILLIE 1-11 OIL AC Surface DH -96.4339268  HUGHES 11.0 08N 08E IM SW NE NE SW 2308 S 2180 W -96.43569883 35.18026722 HUGHES 11.0 08N 08E IM SW NE NW S2 2307 S 1650 W 0 3501 3450 1650 402CMWL CROMWELL 3240.0 3501.0 143917.0     CLOSED SYSTEM=STEEL PITS (REQUIRED – SCS-BIG WEWOKA CREEK SITE-32) ITD 0.0   DR DH 3501.0 480.0 No  Yes No 812.0 430.0  0.0 0.0 Yes 25 40018.0 No No No 00:00:00 2025-04-04 00:00:00 G16 2025-04-04 08:56:00 rbdms 2025-06-06 08:25:00 0.0 230.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17762304  O&G 2025-04-22 13:32:00 2026-10-22 13:32:00 00:00:00 00:00:00 Yes No No DONALD J FLINT 4053807273.0  2025-04-03 00:00:00 Yes 2594599.0 No No No No WRA 2025-05-22 00:00:00 G34 No UC_WellSpot_tc4_4 False  0 0  0 0  8000 5000 C Yes No No 0 0 0 No BED AQUIFER  No No No SEMINOLE",,,,,,,,,,,,,,,,,,,,,,,,
"35063249740000 19836 ""D.J.F. SERVICES  INC."" 3230 NS 3715  OK OK 74848-0150 LILLIE 1-11 OIL AC Surface DH -96.4339268  HUGHES 11.0 08N 08E IM SW NE NE SW 2308 S 2180 W -96.43569883 35.18026722 HUGHES 11.0 08N 08E IM SW NE NW S2 2307 S 1650 W 0 3501 3450 1650 402JFRS JEFFERSON 3360.0 3501.0 143917.0     CLOSED SYSTEM=STEEL PITS (REQUIRED – SCS-BIG WEWOKA CREEK SITE-32) ITD 0.0   DR DH 3501.0 480.0 No  Yes No 812.0 430.0  0.0 0.0 Yes 25 40018.0 No No No 00:00:00 2025-04-04 00:00:00 G16 2025-04-04 08:56:00 rbdms 2025-06-06 08:25:00 0.0 230.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17762304  O&G 2025-04-22 13:32:00 2026-10-22 13:32:00 00:00:00 00:00:00 Yes No No DONALD J FLINT 4053807273.0  2025-04-03 00:00:00 Yes 2594599.0 No No No No WRA 2025-05-22 00:00:00 G34 No UC_WellSpot_tc4_4 False  0 0  0 0  8000 5000 C Yes No No 0 0 0 No BED AQUIFER  No No No SEMINOLE",,,,,,,,,,,,,,,,,,,,,,,,
"35063249740000 19836 ""D.J.F. SERVICES  INC."" 3230 NS 3715  OK OK 74848-0150 LILLIE 1-11 OIL AC Surface DH -96.4339268  HUGHES 11.0 08N 08E IM SW NE NE SW 2308 S 2180 W -96.43569883 35.18026722 HUGHES 11.0 08N 08E IM SW NE NW S2 2307 S 1650 W 0 3501 3450 1650 403GLCR GILCREASE 3040.0 3501.0 143917.0     CLOSED SYSTEM=STEEL PITS (REQUIRED – SCS-BIG WEWOKA CREEK SITE-32) ITD 0.0   DR DH 3501.0 480.0 No  Yes No 812.0 430.0  0.0 0.0 Yes 25 40018.0 No No No 00:00:00 2025-04-04 00:00:00 G16 2025-04-04 08:56:00 rbdms 2025-06-06 08:25:00 0.0 230.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17762304  O&G 2025-04-22 13:32:00 2026-10-22 13:32:00 00:00:00 00:00:00 Yes No No DONALD J FLINT 4053807273.0  2025-04-03 00:00:00 Yes 2594599.0 No No No No WRA 2025-05-22 00:00:00 G34 No UC_WellSpot_tc4_4 False  0 0  0 0  8000 5000 C Yes No No 0 0 0 No BED AQUIFER  No No No SEMINOLE",,,,,,,,,,,,,,,,,,,,,,,,
